bedrooms,bathrooms,toilets,parking_space,title,town,state,price
4,5,5,4,Semi Detached Duplex,Lekki,Lagos,85000000
4,4,5,4,Terraced Duplexes,Lekki,Lagos,45000000
4,4,5,4,Detached Duplex,Lekki,Lagos,76000000
5,7,7,4,Detached Duplex,Karu,Nasarawa,45000000
6,7,7,1,Detached Duplex,Gwarinpa,Abuja,200000000
3,6,4,6,Detached Bungalow,Lokogoma District,Abuja,50000000
3,3,4,5,Detached Bungalow,Lokogoma District,Abuja,15000000
4,4,5,4,Detached Duplex,Ikoyi,Lagos,280000000
4,4,5,4,Detached Duplex,Gudu,Abuja,55000000
5,5,6,4,Detached Duplex,Lekki,Lagos,350000000
2,2,3,4,Block of Flats,Kafe,Abuja,14000000
5,5,6,4,Detached Duplex,Lekki,Lagos,60000000
4,4,5,4,Detached Duplex,Durumi,Abuja,100000000
4,5,5,4,Terraced Duplexes,Wuse 2,Abuja,1000000000
1,5,5,4,Block of Flats,Ibadan,Oyo,3200000
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,65000000
5,5,6,8,Detached Duplex,Lekki,Lagos,160000000
4,4,5,4,Semi Detached Duplex,Ajah,Lagos,135000000
3,3,4,4,Block of Flats,Agege,Lagos,45000000
5,5,6,4,Detached Duplex,Lekki,Lagos,190000000
3,3,4,4,Detached Duplex,Ajah,Lagos,34900000
4,4,5,4,Terraced Duplexes,Maitama District,Abuja,300000000
5,6,7,4,Detached Duplex,Lekki,Lagos,400000000
9,9,1,1,Detached Duplex,Isolo,Lagos,70000000
4,5,5,4,Detached Duplex,Ajah,Lagos,60000000
5,5,6,3,Detached Duplex,Lekki,Lagos,165000000
5,5,6,4,Detached Duplex,Lekki,Lagos,185000000
4,4,5,4,Terraced Duplexes,Lekki,Lagos,50000000
4,6,6,3,Semi Detached Duplex,Lekki,Lagos,80000000
9,9,9,4,Terraced Bungalow,Owerri Municipal,Imo,18000000
3,4,4,4,Semi Detached Duplex,Jabi,Abuja,70000000
5,6,6,4,Detached Duplex,Lekki,Lagos,380000000
4,4,5,3,Terraced Duplexes,Lekki,Lagos,80000000
3,3,4,4,Detached Bungalow,Ibeju Lekki,Lagos,15000000000
5,5,6,4,Detached Duplex,Lekki,Lagos,400000000
5,7,7,4,Detached Duplex,Gwarinpa,Abuja,258000000
6,7,7,4,Detached Bungalow,Gwarinpa,Abuja,65000000
7,8,8,1,Detached Duplex,Gwarinpa,Abuja,130000000
4,4,5,4,Detached Duplex,Ajah,Lagos,65000000
3,5,4,4,Detached Bungalow,Ibeju Lekki,Lagos,20000000
4,4,5,3,Semi Detached Duplex,Lekki,Lagos,55000000
5,5,6,4,Detached Duplex,Lekki,Lagos,90000000
5,5,6,6,Detached Duplex,Lekki,Lagos,125000000
5,5,6,4,Detached Duplex,Lekki,Lagos,120000000
8,8,9,7,Detached Duplex,Durumi,Abuja,500000000
5,5,6,6,Detached Duplex,Ajah,Lagos,95000000
5,5,6,4,Detached Duplex,Lekki,Lagos,120000000
5,5,5,4,Detached Duplex,Katampe,Abuja,220000000
3,4,4,3,Semi Detached Duplex,Ajah,Lagos,50000000
5,5,6,4,Detached Duplex,Lekki,Lagos,350000000
3,3,3,5,Detached Bungalow,Ojodu,Lagos,13000000
5,5,6,4,Detached Duplex,Lekki,Lagos,120000000
4,4,5,4,Detached Duplex,Lekki,Lagos,83000000
4,4,5,4,Semi Detached Duplex,Wuse 2,Abuja,150000000
2,2,3,2,Block of Flats,Lekki,Lagos,30000000
5,5,6,3,Detached Duplex,Ikoyi,Lagos,550000000
5,4,7,8,Detached Duplex,Ibeju Lekki,Lagos,120000000
5,5,6,6,Detached Duplex,Lekki,Lagos,110000000
4,4,5,1,Terraced Duplexes,Guzape District,Abuja,55000000
4,5,5,4,Detached Duplex,Ibadan,Oyo,68000000
6,6,6,4,Detached Duplex,Oredo,Edo,265000000
4,5,5,5,Detached Duplex,Garki,Abuja,100000000
6,6,7,4,Detached Duplex,Ikoyi,Lagos,1400000000
4,4,5,3,Detached Duplex,Lekki,Lagos,75000000
5,6,7,4,Detached Duplex,Lekki,Lagos,200000000
4,4,4,5,Detached Bungalow,Ado-Odo/Ota,Ogun,15000000
4,4,5,4,Detached Duplex,Ibeju Lekki,Lagos,40000000
4,4,5,4,Detached Duplex,Ikoyi,Lagos,280000000
3,3,4,4,Detached Bungalow,Enugu,Enugu,35000000
5,5,6,4,Detached Duplex,Ajah,Lagos,77000000
5,5,6,4,Detached Duplex,Lekki,Lagos,97000000
5,6,7,5,Detached Duplex,Lekki,Lagos,90000000
5,5,6,4,Detached Duplex,Owerri Municipal,Imo,25000000
5,5,6,4,Detached Duplex,Lekki,Lagos,95000000
2,2,2,1,Block of Flats,Ajah,Lagos,19900000
5,7,7,7,Detached Duplex,Lekki,Lagos,300000000
2,2,3,2,Block of Flats,Lekki,Lagos,700000000
5,5,6,5,Detached Duplex,Ikoyi,Lagos,1100000000
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,200000000
5,6,7,4,Detached Duplex,Lekki,Lagos,120000000
4,4,5,4,Detached Duplex,Lekki,Lagos,90000000
5,5,5,4,Terraced Duplexes,Guzape District,Abuja,220000000
5,5,6,5,Detached Duplex,Lekki,Lagos,250000000
4,4,5,4,Terraced Duplexes,Utako,Abuja,120000000
4,4,5,3,Terraced Duplexes,Ajah,Lagos,45000000
4,5,5,4,Detached Duplex,Lekki,Lagos,75000000
5,5,6,3,Detached Duplex,Ajah,Lagos,77000000
4,5,5,4,Detached Duplex,Lekki,Lagos,80000000
5,5,6,4,Detached Duplex,Lekki,Lagos,180000000
5,5,6,4,Terraced Duplexes,Lekki,Lagos,85000000
4,4,5,6,Detached Duplex,Ajah,Lagos,35000000
5,5,5,4,Detached Duplex,Gaduwa,Abuja,85000000
6,4,5,4,Detached Bungalow,Oluyole,Oyo,29000000
4,4,5,6,Detached Duplex,Ibadan South-West,Oyo,80000000
3,2,3,4,Semi Detached Bungalow,Ikorodu,Lagos,7000000
4,4,5,4,Detached Duplex,Ajah,Lagos,65000000
4,5,5,4,Detached Duplex,Isheri North,Lagos,60000000
4,4,5,5,Semi Detached Bungalow,Gbagada,Anambara,90000000
4,3,5,4,Detached Duplex,Lugbe District,Abuja,35000000
5,5,5,4,Detached Duplex,Lekki,Lagos,320000000
4,4,5,4,Detached Duplex,Lekki,Lagos,85000000
5,5,6,2,Detached Duplex,Lekki,Lagos,95000000
4,4,5,3,Detached Duplex,Lekki,Lagos,55000000
4,4,5,6,Detached Duplex,Ikeja,Lagos,165000000
5,5,6,4,Detached Duplex,Lekki,Lagos,155000000
4,4,5,4,Detached Duplex,Lekki,Lagos,118000000
5,5,6,6,Detached Duplex,Lekki,Lagos,190000000
5,5,6,4,Detached Duplex,Magodo,Lagos,235000000
5,6,6,5,Detached Duplex,Maitama District,Abuja,700000000
5,5,5,4,Detached Duplex,Lekki,Lagos,75000000
1,2,2,2,Terraced Duplexes,Ajah,Lagos,35000000
4,4,5,4,Terraced Duplexes,Mabushi,Abuja,80000000
4,4,5,4,Semi Detached Bungalow,Ikoyi,Lagos,250000000
4,4,5,4,Detached Duplex,Lokogoma District,Abuja,55000000
5,5,6,4,Terraced Duplexes,Jahi,Abuja,65000000
5,5,6,4,Semi Detached Duplex,Lekki,Lagos,85000000
5,5,6,4,Detached Duplex,Lekki,Lagos,250000000
5,5,6,4,Detached Duplex,Lekki,Lagos,130000000
6,6,5,4,Detached Duplex,Isheri North,Lagos,155000000
4,4,4,4,Semi Detached Duplex,Lekki,Lagos,270000000
5,5,6,4,Detached Duplex,Lekki,Lagos,140000000
4,5,5,4,Block of Flats,Ikorodu,Lagos,15000000
4,4,5,5,Detached Duplex,Galadimawa,Abuja,75000000
4,5,5,4,Terraced Duplexes,Wuse 2,Abuja,190000000
4,5,5,4,Detached Bungalow,Ibadan,Oyo,35000000
5,5,6,4,Detached Duplex,Lekki,Lagos,120000000
7,8,9,2,Detached Duplex,Lekki,Lagos,530000000
5,5,7,6,Detached Duplex,Lekki,Lagos,150000000
4,5,6,3,Terraced Duplexes,Lekki,Lagos,52000000
4,4,5,2,Terraced Duplexes,Lekki,Lagos,47000000
3,5,5,4,Semi Detached Bungalow,Ibeju Lekki,Lagos,33000000
3,3,3,4,Detached Bungalow,Ajah,Lagos,27000000
4,4,4,3,Terraced Duplexes,Life Camp,Abuja,23000000
5,5,6,3,Detached Duplex,Lekki,Lagos,60000000
4,4,5,2,Terraced Duplexes,Life Camp,Abuja,60000000
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,68000000
8,8,9,8,Detached Duplex,Asokoro District,Abuja,400000000
5,5,5,4,Detached Duplex,Isheri North,Lagos,75000000
5,5,6,6,Detached Duplex,Ikeja,Lagos,140000000
4,4,5,3,Terraced Duplexes,Victoria Island (VI),Lagos,150000000
5,5,5,4,Detached Duplex,Lekki,Lagos,105000000
4,5,5,4,Detached Duplex,Ajah,Lagos,65000000
5,5,6,4,Detached Duplex,Lekki,Lagos,75000000
4,4,5,4,Detached Duplex,Lekki,Lagos,86000000
4,4,5,4,Terraced Duplexes,Victoria Island (VI),Lagos,140000000
3,3,4,4,Semi Detached Bungalow,Lekki,Lagos,40000000
4,4,5,4,Detached Duplex,Ajah,Lagos,75000000
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,67500000
4,4,5,3,Detached Duplex,Lekki,Lagos,55000000
4,5,5,5,Detached Duplex,Port Harcourt,Rivers,72000000
4,5,6,4,Terraced Duplexes,Lekki,Lagos,69000000
4,4,5,3,Terraced Duplexes,Lekki,Lagos,90000000
4,5,5,3,Terraced Duplexes,Lekki,Lagos,57000000
5,5,7,5,Detached Duplex,Ikoyi,Lagos,580000000
4,4,5,4,Semi Detached Duplex,Apo,Abuja,90000000
5,5,5,4,Detached Duplex,Ikeja,Lagos,85000000
4,5,5,3,Semi Detached Duplex,Lekki,Lagos,65000000
4,4,5,4,Detached Duplex,Lekki,Lagos,70000000
4,4,5,3,Terraced Duplexes,Lekki,Lagos,120000000
5,5,4,4,Detached Duplex,Lekki,Lagos,175000000
4,4,5,7,Detached Duplex,Lekki,Lagos,50000000
4,4,5,6,Detached Duplex,Ogudu,Lagos,150000000
4,5,5,4,Detached Bungalow,Ibadan,Oyo,25000000
8,5,5,4,Detached Duplex,Surulere,Lagos,85000000
6,6,7,4,Detached Duplex,Lekki,Lagos,290000000
9,9,1,1,Detached Duplex,Isolo,Lagos,70000000
5,5,5,4,Detached Duplex,Alimosho,Lagos,50000000
5,5,6,4,Detached Duplex,Lekki,Lagos,125000000
4,4,5,3,Detached Duplex,Lekki,Lagos,90000000
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,61000000
4,4,5,2,Detached Duplex,Ajah,Lagos,73000000
5,5,6,4,Detached Duplex,Lekki,Lagos,130000000
5,5,5,3,Detached Bungalow,Abeokuta South,Ogun,15000000
5,6,7,8,Detached Duplex,Lekki,Lagos,320000000
5,5,6,1,Detached Duplex,Ikoyi,Lagos,700000000
4,6,6,5,Semi Detached Duplex,Lekki,Lagos,65000000
6,6,7,4,Detached Duplex,Ikoyi,Lagos,1400000000
5,5,6,4,Detached Duplex,Lekki,Lagos,98000000
4,5,5,4,Detached Duplex,Gwarinpa,Abuja,70000000
3,4,5,4,Detached Bungalow,Ifo,Ogun,18000000
5,6,6,4,Detached Duplex,Lekki,Lagos,130000000
5,6,6,6,Semi Detached Duplex,Ikoyi,Lagos,500000000
5,5,6,5,Detached Duplex,Maryland,Lagos,75000000
4,5,5,6,Terraced Duplexes,Lekki,Lagos,60000000
5,5,6,1,Detached Duplex,Asokoro District,Abuja,3500000000
5,5,6,9,Detached Duplex,Lekki,Lagos,150000000
3,3,4,2,Detached Bungalow,Ajah,Lagos,42000000
4,5,5,4,Detached Duplex,Lekki,Lagos,120000000
2,2,2,1,Detached Bungalow,Enugu,Enugu,36000000
4,4,5,4,Detached Duplex,Lekki,Lagos,105000000
4,4,5,2,Semi Detached Duplex,Lekki,Lagos,67000000
4,4,5,2,Detached Duplex,Lekki,Lagos,79000000
4,4,5,3,Detached Duplex,Ikoyi,Lagos,400000000
5,5,6,6,Detached Duplex,Jahi,Abuja,210000000
2,2,2,4,Detached Duplex,Ibeju Lekki,Lagos,22500000
4,4,5,4,Detached Duplex,Lekki,Lagos,122000000
5,5,5,4,Detached Duplex,Lekki,Lagos,150000000
2,3,3,1,Block of Flats,Port Harcourt,Rivers,150000000
4,4,5,3,Semi Detached Duplex,Ajah,Lagos,50000000
4,4,4,3,Terraced Duplexes,Ikeja,Lagos,180000000
5,6,6,4,Detached Duplex,Lekki,Lagos,130000000
5,5,6,4,Detached Duplex,Lekki,Lagos,105000000
5,6,6,5,Detached Duplex,Lekki,Lagos,250000000
5,5,6,4,Detached Duplex,Lekki,Lagos,107000000
5,5,5,4,Semi Detached Duplex,Lekki,Lagos,140000000
5,5,6,6,Detached Duplex,Magodo,Lagos,175000000
4,4,5,3,Detached Duplex,Ikeja,Lagos,200000000
3,3,4,4,Detached Duplex,Lekki,Lagos,100000000
4,5,5,4,Detached Bungalow,Ajah,Lagos,65000000
5,5,6,4,Terraced Duplexes,Mabushi,Abuja,155000000
5,5,5,4,Detached Duplex,Lekki,Lagos,250000000
5,5,5,4,Detached Duplex,Lekki,Lagos,180000000
5,5,6,4,Detached Duplex,Lekki,Lagos,95000000
5,5,6,4,Detached Duplex,Ikoyi,Lagos,550000000
4,4,5,2,Terraced Duplexes,Lekki,Lagos,45000000
5,5,6,3,Detached Duplex,Lekki,Lagos,120000000
5,5,6,3,Detached Duplex,Lekki,Lagos,130000000
4,5,5,3,Terraced Duplexes,Victoria Island (VI),Lagos,145000000
6,6,7,6,Detached Duplex,Ikoyi,Lagos,1300000000
5,5,6,4,Detached Duplex,Lekki,Lagos,180000000
2,2,2,4,Block of Flats,Oredo,Edo,68000000
5,5,6,4,Detached Duplex,Lekki,Lagos,195000000
3,5,5,4,Block of Flats,Ibadan,Oyo,25000000
5,5,6,5,Detached Duplex,Lekki,Lagos,100000000
5,5,6,4,Detached Duplex,Lekki,Lagos,90000000
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,190000000
4,5,5,4,Detached Duplex,Lekki,Lagos,75000000
5,5,5,4,Detached Duplex,Lekki,Lagos,280000000
6,6,7,4,Detached Duplex,Lekki,Lagos,130000000
5,6,5,7,Detached Duplex,Lekki,Lagos,400000000
5,5,6,5,Detached Duplex,Magodo,Lagos,200000000
4,4,5,6,Detached Duplex,Lekki,Lagos,52000000
6,6,7,6,Detached Duplex,Ikoyi,Lagos,1300000000
4,5,5,4,Detached Bungalow,Shomolu,Lagos,50000000
4,4,4,4,Detached Duplex,Katampe,Abuja,210000000
5,5,6,1,Detached Duplex,Oluyole,Oyo,42000000
5,5,6,4,Detached Duplex,Lekki,Lagos,300000000
4,4,5,4,Semi Detached Duplex,Ikoyi,Lagos,220000000
4,4,5,3,Terraced Duplexes,Lekki,Lagos,85000000
5,5,6,6,Detached Duplex,Lekki,Lagos,100000000
4,4,5,4,Semi Detached Duplex,Ajah,Lagos,45000000
5,5,5,4,Detached Duplex,Lekki,Lagos,150000000
5,5,6,5,Detached Duplex,Ikoyi,Lagos,1100000000
5,5,6,4,Detached Duplex,Lekki,Lagos,125000000
6,6,5,2,Detached Duplex,Isheri North,Lagos,155000000
5,5,6,4,Detached Duplex,Lekki,Lagos,135000000
5,5,6,2,Detached Duplex,Lekki,Lagos,310000000
5,5,6,4,Detached Duplex,Lekki,Lagos,125000000
3,3,4,4,Terraced Duplexes,Life Camp,Abuja,45000000
4,5,5,4,Semi Detached Duplex,Ajah,Lagos,40000000
2,2,3,4,Semi Detached Bungalow,Mowe Ofada,Ogun,8500000
4,5,5,4,Detached Duplex,Isheri North,Ogun,70000000
5,5,5,4,Detached Duplex,Ikeja,Lagos,350000000
5,5,6,4,Block of Flats,Oredo,Edo,3000000
4,3,4,2,Block of Flats,Victoria Island (VI),Lagos,7200000
5,5,5,4,Detached Duplex,Lekki,Lagos,245000000
4,4,5,4,Detached Duplex,Ajah,Lagos,60000000
3,3,3,4,Detached Bungalow,Ibadan,Oyo,16000000
5,5,6,4,Detached Duplex,Lekki,Lagos,95000000
5,5,6,4,Detached Duplex,Lekki,Lagos,73000000
4,4,5,4,Detached Duplex,Kaura,Abuja,130000000
5,5,6,4,Detached Duplex,Lekki,Lagos,125000000
5,5,6,4,Detached Duplex,Lekki,Lagos,350000000
5,5,6,4,Detached Duplex,Lekki,Lagos,450000000
5,5,5,4,Detached Duplex,Lekki,Lagos,700000000
4,5,5,3,Terraced Duplexes,Gudu,Abuja,65000000
4,4,5,5,Detached Duplex,Lekki,Lagos,155000000
5,5,6,4,Detached Duplex,Lekki,Lagos,310000000
5,5,6,8,Detached Duplex,Lekki,Lagos,150000000
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,65000000
7,8,8,2,Detached Duplex,Yenagoa,Bayelsa,160000000
4,4,5,4,Detached Duplex,Jabi,Abuja,180000000
3,4,5,3,Semi Detached Duplex,Ibeju Lekki,Lagos,30000000
3,3,3,3,Semi Detached Duplex,Lekki,Lagos,38000000
2,3,3,4,Block of Flats,Ajah,Lagos,40000000
4,4,5,3,Detached Duplex,Lekki,Lagos,58000000
5,5,6,4,Detached Duplex,Lekki,Lagos,125000000
4,4,5,4,Terraced Duplexes,Lekki,Lagos,45000000
3,3,4,4,Semi Detached Duplex,Magodo,Lagos,80000000
3,4,4,5,Detached Bungalow,Ajah,Lagos,35000000
3,3,4,4,Detached Bungalow,Enugu,Enugu,23000000
4,4,5,4,Detached Duplex,Lekki,Lagos,80000000
5,5,5,4,Detached Duplex,Lekki,Lagos,140000000
4,5,6,3,Semi Detached Duplex,Lekki,Lagos,58000000
5,5,6,8,Detached Duplex,Alimosho,Lagos,55000000
4,5,5,4,Detached Duplex,Lekki,Lagos,83000000
3,4,4,4,Terraced Duplexes,Wuye,Abuja,65000000
6,6,7,8,Detached Duplex,Lekki,Lagos,290000000
3,5,5,4,Detached Duplex,Oredo,Edo,28000000
3,3,4,1,Block of Flats,Lekki,Lagos,500000000
4,5,5,4,Block of Flats,Ajah,Lagos,45000000
4,4,5,6,Detached Duplex,Lekki,Lagos,65000000
6,2,2,1,Detached Bungalow,Ikotun,Lagos,12000000
5,4,4,8,Detached Duplex,Ifako-Ijaiye,Lagos,50000000
4,5,5,4,Terraced Duplexes,Wuse 2,Abuja,190000000
2,2,3,3,Semi Detached Bungalow,Ibadan,Oyo,11000000
3,3,3,5,Semi Detached Bungalow,Ikorodu,Lagos,20000000
3,3,4,4,Terraced Duplexes,Lekki,Lagos,37000000
5,5,6,6,Detached Duplex,Ikeja,Lagos,140000000
4,4,5,3,Semi Detached Duplex,Lekki,Lagos,75000000
5,6,6,4,Detached Duplex,Lekki,Lagos,93000000
4,5,5,4,Semi Detached Duplex,Ajah,Lagos,55000000
5,5,6,4,Block of Flats,Oredo,Edo,20000000
4,5,6,4,Detached Duplex,Lekki,Lagos,60000000
3,5,5,4,Block of Flats,Lekki,Lagos,35000000
4,4,5,7,Terraced Duplexes,Apo,Abuja,85000000
3,3,3,4,Block of Flats,Ilupeju,Lagos,1300000
4,4,5,2,Terraced Duplexes,Apo,Abuja,52000000
5,5,6,4,Detached Duplex,Lekki,Lagos,125000000
5,5,6,4,Detached Duplex,Magodo,Lagos,235000000
4,4,5,4,Semi Detached Duplex,Maitama District,Abuja,260000000
6,6,7,3,Terraced Duplexes,Wuye,Abuja,75000000
5,7,7,7,Detached Duplex,Lekki,Lagos,160000000
4,4,3,4,Terraced Duplexes,Dape,Abuja,27000000
5,6,7,4,Detached Duplex,Lekki,Lagos,115000000
1,1,1,4,Block of Flats,Owerri West,Imo,40000000
5,7,8,4,Detached Duplex,Lekki,Lagos,105000000
4,4,5,3,Semi Detached Duplex,Ajah,Lagos,50000000
5,5,6,2,Terraced Duplexes,Lekki,Lagos,90000000
5,5,6,4,Detached Duplex,Lekki,Lagos,90000000
4,4,5,4,Detached Duplex,Lekki,Lagos,88000000
4,4,5,2,Detached Duplex,Lekki,Lagos,80000000
4,4,5,4,Detached Duplex,Lekki,Lagos,80000000
4,4,5,4,Detached Duplex,Ajah,Lagos,60000000
4,5,6,4,Semi Detached Duplex,Lekki,Lagos,42000000
5,6,7,5,Detached Duplex,Lekki,Lagos,130000000
4,4,5,4,Detached Duplex,Lekki,Lagos,90000000
4,5,5,4,Terraced Duplexes,Isheri North,Ogun,45000000
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,61000000
4,4,5,3,Terraced Duplexes,Mabushi,Abuja,45000000
3,2,3,2,Detached Bungalow,Mowe Town,Ogun,16000000
4,4,5,3,Detached Duplex,Lekki,Lagos,75000000
3,4,4,4,Detached Bungalow,Ado-Odo/Ota,Ogun,3200000
4,5,5,6,Detached Duplex,Ajah,Lagos,60000000
5,5,6,6,Detached Duplex,Katampe,Abuja,100000000
5,5,6,6,Detached Duplex,Ikeja,Lagos,160000000
6,6,6,5,Detached Duplex,Lekki,Lagos,118000000
3,4,5,4,Detached Bungalow,Owerri Municipal,Imo,17000000
5,5,6,5,Detached Duplex,Ibeju Lekki,Lagos,65000000
5,6,6,5,Detached Duplex,Lekki,Lagos,160000000
5,5,6,4,Detached Duplex,Lekki,Lagos,70000000
6,6,7,4,Detached Duplex,Lekki,Lagos,450000000
5,5,5,4,Detached Duplex,Amuwo Odofin,Lagos,130000000
5,5,6,5,Detached Duplex,Lekki,Lagos,310000000
4,4,4,3,Detached Duplex,Lekki,Lagos,78000000
4,5,5,4,Detached Duplex,Ajah,Lagos,65000000
5,5,6,4,Detached Duplex,Lekki,Lagos,165000000
5,5,6,5,Detached Duplex,Ikoyi,Lagos,1500000000
5,6,8,9,Detached Duplex,Ikoyi,Lagos,520000000
5,5,5,4,Detached Duplex,Wuse,Abuja,350000000
4,5,5,6,Detached Duplex,Port Harcourt,Rivers,100000000
5,5,6,2,Detached Bungalow,Ikorodu,Anambara,25000000
4,4,5,2,Terraced Duplexes,Lekki,Lagos,90000000
4,4,5,3,Semi Detached Duplex,Lekki,Lagos,65000000
4,4,5,4,Detached Duplex,Lekki,Lagos,85000000
5,5,6,4,Detached Duplex,Ajah,Lagos,135000000
5,5,5,4,Detached Duplex,Lekki,Lagos,120000000
4,5,6,3,Detached Duplex,Lekki,Lagos,85000000
5,5,6,4,Detached Duplex,Lekki,Lagos,350000000
4,5,5,4,Block of Flats,Alimosho,Lagos,45000000
3,4,5,2,Terraced Duplexes,Lugbe District,Abuja,36000000
5,5,6,4,Detached Duplex,Lekki,Lagos,125000000
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,55000000
3,3,4,4,Detached Bungalow,Mbora (Nbora),Abuja,28000000
3,3,4,3,Terraced Bungalow,Lekki,Lagos,70000000
5,5,6,4,Detached Duplex,Port Harcourt,Rivers,40000000
8,8,9,4,Detached Duplex,Guzape District,Abuja,300000000
5,5,6,6,Detached Duplex,Lekki,Lagos,195000000
5,5,6,4,Detached Duplex,Lekki,Lagos,140000000
4,4,5,4,Detached Duplex,Lekki,Lagos,110000000
4,4,5,4,Terraced Duplexes,Jahi,Abuja,150000000
4,4,5,3,Detached Duplex,Ajah,Lagos,50000000000
3,3,4,3,Detached Bungalow,Ibadan,Oyo,14000000
3,2,2,4,Detached Duplex,Ibadan,Oyo,45000000
2,3,4,4,Terraced Duplexes,Lekki,Anambara,25000000
5,5,6,3,Detached Duplex,Mabushi,Abuja,140000000
5,6,7,7,Detached Duplex,Lekki,Lagos,120000000
5,5,6,5,Detached Duplex,Ikeja,Lagos,200000000
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,61000000
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,70000000
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,75000000
3,3,3,4,Detached Bungalow,Ipaja,Lagos,8000000
5,6,7,5,Detached Duplex,Lekki,Lagos,330000000
2,3,3,3,Semi Detached Duplex,Lokogoma District,Abuja,30000000
3,3,3,4,Detached Bungalow,Agege,Lagos,3800000
4,4,5,3,Terraced Duplexes,Lekki,Lagos,125000000
3,3,4,4,Detached Bungalow,Ibeju Lekki,Lagos,20900000
9,9,1,1,Detached Duplex,Isolo,Lagos,70000000
4,4,5,7,Detached Duplex,Apo,Abuja,200000000
5,5,6,4,Detached Duplex,Lekki,Lagos,140000000
4,4,5,3,Terraced Duplexes,Katampe,Abuja,50000000
5,4,5,6,Detached Duplex,Gaduwa,Abuja,80000000
5,5,6,4,Detached Duplex,Lekki,Lagos,275000000
5,5,6,7,Detached Duplex,Ikeja,Lagos,130000000
4,4,4,4,Detached Bungalow,Ibadan,Oyo,12000000
4,4,5,4,Detached Duplex,Lekki,Lagos,110000000
3,4,4,3,Terraced Duplexes,Ajah,Lagos,43000000
5,5,5,4,Detached Duplex,Lekki,Lagos,110000000
5,5,6,4,Detached Duplex,Lekki,Lagos,230000000
5,5,6,5,Detached Duplex,Ikoyi,Lagos,750000000
6,6,7,4,Detached Duplex,Gwarinpa,Abuja,70000000
5,5,6,4,Detached Duplex,Lekki,Lagos,130000000
4,5,5,4,Semi Detached Duplex,Guzape District,Abuja,367500000
4,4,5,4,Terraced Duplexes,Lekki,Lagos,57000000
3,3,4,6,Terraced Duplexes,Lekki,Lagos,26000000
5,6,7,6,Detached Duplex,Ajah,Lagos,90000000
4,5,5,3,Terraced Duplexes,Lekki,Lagos,50000000
4,4,5,2,Terraced Duplexes,Lekki,Lagos,100000000
5,6,6,4,Detached Duplex,Lekki,Lagos,130000000
4,4,5,2,Terraced Duplexes,Lekki,Lagos,55000000
4,5,5,4,Semi Detached Duplex,Lekki,Lagos,65000000
5,5,6,5,Detached Duplex,Maitama District,Abuja,850000000
4,4,5,4,Terraced Duplexes,Ajah,Lagos,40000000
5,5,6,4,Detached Duplex,Ajah,Lagos,77000000
4,5,5,4,Semi Detached Duplex,Lekki,Lagos,55000000
2,2,3,4,Detached Duplex,Sango Ota,Ogun,15000000
5,5,6,4,Detached Duplex,Lekki,Lagos,65000000
5,5,6,4,Detached Duplex,Guzape District,Abuja,200000000
4,4,5,1,Detached Duplex,Lokogoma District,Abuja,85000000
4,4,5,7,Detached Duplex,Apo,Abuja,85000000
5,5,6,4,Detached Duplex,Ikoyi,Lagos,800000000
5,6,6,4,Detached Duplex,Lekki,Anambara,310000000
5,5,6,6,Semi Detached Duplex,Ibeju Lekki,Lagos,49000000
4,4,5,5,Detached Duplex,Lekki,Lagos,75000000
4,5,5,4,Terraced Duplexes,Guzape District,Abuja,70000000
4,4,5,3,Detached Duplex,Ikorodu,Lagos,11000000
5,5,6,4,Detached Duplex,Magodo,Lagos,180000000
4,4,5,3,Terraced Duplexes,Lekki,Lagos,125000000
3,3,3,6,Block of Flats,Ibafo,Ogun,20000000
4,4,5,5,Terraced Duplexes,Lekki,Lagos,120000000
4,4,5,3,Terraced Duplexes,Ajah,Lagos,38000000
5,5,6,4,Detached Duplex,Lekki,Lagos,125000000
5,5,6,1,Detached Duplex,Asokoro District,Abuja,350000000
5,5,6,5,Detached Duplex,Lekki,Lagos,170000000
5,6,7,4,Detached Duplex,Ikoyi,Lagos,1500000000
2,2,3,5,Detached Bungalow,Ikorodu,Lagos,12000000
4,4,5,4,Detached Duplex,Lekki,Lagos,150000000
5,5,5,4,Detached Duplex,Ajah,Lagos,150000000
5,5,6,7,Detached Duplex,Lekki,Lagos,450000000
4,4,5,4,Semi Detached Duplex,Ajah,Lagos,65000000
4,4,5,4,Detached Duplex,Lekki,Lagos,80000000
3,3,3,4,Detached Bungalow,Ajah,Lagos,30000000
9,9,1,1,Detached Duplex,Isolo,Lagos,70000000
3,3,4,6,Block of Flats,Enugu,Enugu,70000000
6,6,7,1,Detached Duplex,Lekki,Lagos,60000000
